DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Week-Ahead forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
20/09/2018 10:30,3.7,,2.85,3.49,3.73,9.97
20/09/2018 10:45,3.91,,3.03,3.72,3.83,9.97
20/09/2018 11:00,3.94,,3.21,3.79,4.06,9.97
20/09/2018 11:15,4.13,,3.38,3.99,4.26,9.97
20/09/2018 11:30,4.31,,3.55,4.05,3.99,9.97
20/09/2018 11:45,4.47,,3.68,4.02,4.16,9.97
20/09/2018 12:00,4.61,,3.81,4.14,4.45,9.97
20/09/2018 12:15,4.72,,3.92,4.37,4.53,9.97
20/09/2018 12:30,4.81,,4.02,4.51,4.69,9.97
20/09/2018 12:45,4.88,,4.08,4.87,5.18,9.97
20/09/2018 13:00,4.92,,4.12,4.86,5.14,9.97
20/09/2018 13:15,4.95,,4.15,5.55,5.37,9.97
20/09/2018 13:30,4.95,,4.16,5.2,5.14,9.97
20/09/2018 13:45,4.93,,4.15,4.86,5.22,9.97
20/09/2018 14:00,5.36,,4.13,5.63,5.28,9.97
20/09/2018 14:15,5.28,,4.08,5.88,5.43,9.97
20/09/2018 14:30,5.18,,4.01,5.46,5.49,9.97
20/09/2018 14:45,5.07,,3.93,4.77,5.41,9.97
20/09/2018 15:00,4.94,,3.83,5.34,5.14,9.97
20/09/2018 15:15,4.77,,3.7,5.57,5.02,9.97
20/09/2018 15:30,4.58,,3.58,5.82,4.82,9.97
20/09/2018 15:45,4.39,,3.46,5.34,4.54,9.97
20/09/2018 16:00,4.35,,3.32,4.42,4.31,9.97
20/09/2018 16:15,4.11,,3.16,4.15,3.97,9.97
20/09/2018 16:30,3.84,,2.96,3.5,3.57,9.97
20/09/2018 16:45,3.55,,2.74,3.44,3.05,9.97
20/09/2018 17:00,3.19,,2.49,2.46,2.51,9.97
20/09/2018 17:15,2.78,,2.18,2.99,1.94,9.97
20/09/2018 17:30,2.37,,1.84,1.11,1.82,9.97
20/09/2018 17:45,1.97,,1.5,1.43,1.42,9.97
20/09/2018 18:00,1.6,,1.2,1.2,1,9.97
20/09/2018 18:15,1.23,,0.92,0.82,0.85,9.97
20/09/2018 18:30,0.88,,0.67,0.61,0.54,9.97
20/09/2018 18:45,0.56,,0.43,0.4,0.33,9.97
20/09/2018 19:00,0.29,,0.22,0.2,0.18,9.97
20/09/2018 19:15,0.12,,0.08,0.09,0.06,9.97
20/09/2018 19:30,0.03,,0.02,0.02,0,9.97
20/09/2018 19:45,0,,0,0,0,9.97
20/09/2018 20:00,0,,0,0,0,9.97
20/09/2018 20:15,0,,0,0,0,9.97
20/09/2018 20:30,0,,0,0,0,9.97
20/09/2018 20:45,0,,0,0,0,9.97
20/09/2018 21:00,0,,0,0,0,9.97
20/09/2018 21:15,0,,0,0,0,9.97
20/09/2018 21:30,0,,0,0,0,9.97
20/09/2018 21:45,0,,0,0,0,9.97
20/09/2018 22:00,0,,0,0,0,9.97
20/09/2018 22:15,0,,0,0,0,9.97
20/09/2018 22:30,0,,0,0,0,9.97
20/09/2018 22:45,0,,0,0,0,9.97
20/09/2018 23:00,0,,0,0,0,9.97
20/09/2018 23:15,0,,0,0,0,9.97
20/09/2018 23:30,0,,0,0,0,9.97
20/09/2018 23:45,0,,0,0,0,9.97
21/09/2018 00:00,0,0,0,0,0,9.97
21/09/2018 00:15,0,0,0,0,0,9.97
21/09/2018 00:30,0,0,0,0,0,9.97
21/09/2018 00:45,0,0,0,0,0,9.97
21/09/2018 01:00,0,0,0,0,0,9.97
21/09/2018 01:15,0,0,0,0,0,9.97
21/09/2018 01:30,0,0,0,0,0,9.97
21/09/2018 01:45,0,0,0,0,0,9.97
21/09/2018 02:00,0,0,0,0,0,9.97
21/09/2018 02:15,0,0,0,0,0,9.97
21/09/2018 02:30,0,0,0,0,0,9.97
21/09/2018 02:45,0,0,0,0,0,9.97
21/09/2018 03:00,0,0,0,0,0,9.97
21/09/2018 03:15,0,0,0,0,0,9.97
21/09/2018 03:30,0,0,0,0,0,9.97
21/09/2018 03:45,0,0,0,0,0,9.97
21/09/2018 04:00,0,0,0,0,0,9.97
21/09/2018 04:15,0,0,0,0,0,9.97
21/09/2018 04:30,0,0,0,0,0,9.97
21/09/2018 04:45,0,0,0,0,0,9.97
21/09/2018 05:00,0,0,0,0,0,9.97
21/09/2018 05:15,0,0,0,0,0,9.97
21/09/2018 05:30,0,0,0,0,0,9.97
21/09/2018 05:45,0,0,0,0,0,9.97
21/09/2018 06:00,0,0,0,0,0,9.97
21/09/2018 06:15,0,0,0,0,0,9.97
21/09/2018 06:30,0,0,0,0,0,9.97
21/09/2018 06:45,0,0,0,0,0,9.97
21/09/2018 07:00,0,0,0,0,0,9.97
21/09/2018 07:15,0,0,0,0,0,9.97
21/09/2018 07:30,0.02,0.02,0.04,0,0,9.97
21/09/2018 07:45,0.06,0.06,0.13,0.02,0.02,9.97
21/09/2018 08:00,0.13,0.13,0.27,0.04,0.04,9.97
21/09/2018 08:15,0.24,0.23,0.47,0.09,0.08,9.97
21/09/2018 08:30,0.37,0.36,0.71,0.15,0.13,9.97
21/09/2018 08:45,0.5,0.48,0.95,0.2,0.26,9.97
21/09/2018 09:00,0.64,0.62,1.18,0.37,0.43,9.97
21/09/2018 09:15,0.79,0.77,1.4,0.29,0.3,9.97
21/09/2018 09:30,0.97,0.93,1.61,0.24,0.3,9.97
21/09/2018 09:45,1.2,1.11,1.82,0.48,0.4,9.97
21/09/2018 10:00,1.45,1.33,2.02,0.72,0.69,9.97
21/09/2018 10:15,1.7,1.57,2.21,1.04,0.95,9.97
21/09/2018 10:30,1.95,1.82,2.39,1.1,1.11,9.97
21/09/2018 10:45,2.21,2.09,2.56,1.26,1.36,9.97
21/09/2018 11:00,2.23,2.37,2.72,1.98,1.79,9.97
21/09/2018 11:15,2.51,2.66,2.87,3.09,2.33,9.97
21/09/2018 11:30,2.78,2.93,3.01,1.69,2.23,9.97
21/09/2018 11:45,3.04,3.21,3.14,1.6,2.58,9.97
21/09/2018 12:00,3.31,3.48,3.25,1.75,2.5,9.97
21/09/2018 12:15,3.58,3.73,3.34,2.45,2.65,9.97
21/09/2018 12:30,3.8,3.94,3.42,3.12,2.65,9.97
21/09/2018 12:45,3.98,4.09,3.48,3.53,2.76,9.97
21/09/2018 13:00,4.16,4.21,3.53,3.52,3.12,9.97
21/09/2018 13:15,4.32,4.31,3.55,4.18,3.3,9.97
21/09/2018 13:30,4.44,4.42,3.57,4.43,3.24,9.97
21/09/2018 13:45,4.55,4.53,3.56,4.78,3.28,9.97
21/09/2018 14:00,4.66,4.61,3.54,4.84,3.28,9.97
21/09/2018 14:15,4.73,4.67,3.5,4.83,2.94,9.97
21/09/2018 14:30,4.77,4.72,3.44,4.79,3.33,9.97
21/09/2018 14:45,4.8,4.74,3.37,4.82,3.92,9.97
21/09/2018 15:00,4.79,4.74,3.28,4.98,,9.97
21/09/2018 15:15,4.75,4.71,3.17,4.99,,9.97
21/09/2018 15:30,4.67,4.62,3.06,4.65,,9.97
21/09/2018 15:45,4.53,4.48,2.94,4.4,,9.97
21/09/2018 16:00,4.36,4.32,2.81,4.17,3.84,9.97
21/09/2018 16:15,4.17,4.13,2.66,3.88,3.73,9.97
21/09/2018 16:30,3.96,3.89,2.5,3.77,,9.97
21/09/2018 16:45,3.7,3.63,2.32,3.11,,9.97
21/09/2018 17:00,3.39,3.32,2.11,2.99,2.93,9.97
21/09/2018 17:15,3.05,2.99,1.87,2.51,2.39,9.97
21/09/2018 17:30,2.65,2.59,1.6,1.97,1.93,9.97
21/09/2018 17:45,2.22,2.16,1.34,1.52,1.67,9.97
21/09/2018 18:00,1.8,1.75,1.08,1.3,1.19,9.97
21/09/2018 18:15,1.39,1.35,0.84,1.01,0.9,9.97
21/09/2018 18:30,0.99,0.96,0.61,0.69,0.68,9.97
21/09/2018 18:45,0.63,0.61,0.39,0.41,0.4,9.97
21/09/2018 19:00,0.31,0.31,0.21,0.27,0.21,9.97
21/09/2018 19:15,0.12,0.12,0.08,0.09,0.09,9.97
21/09/2018 19:30,0.03,0.03,0.02,0.01,0.01,9.97
21/09/2018 19:45,0,0,0,0,0,9.97
21/09/2018 20:00,0,0,0,0,0,9.97
21/09/2018 20:15,0,0,0,0,0,9.97
21/09/2018 20:30,0,0,0,0,0,9.97
21/09/2018 20:45,0,0,0,0,0,9.97
21/09/2018 21:00,0,0,0,0,0,9.97
21/09/2018 21:15,0,0,0,0,0,9.97
21/09/2018 21:30,0,0,0,0,0,9.97
21/09/2018 21:45,0,0,0,0,0,9.97
21/09/2018 22:00,0,0,0,0,0,9.97
21/09/2018 22:15,0,0,0,0,0,9.97
21/09/2018 22:30,0,0,0,0,0,9.97
21/09/2018 22:45,0,0,0,0,0,9.97
21/09/2018 23:00,0,0,0,0,0,9.97
21/09/2018 23:15,0,0,0,0,0,9.97
21/09/2018 23:30,0,0,0,0,0,9.97
21/09/2018 23:45,0,0,0,0,0,9.97
22/09/2018 00:00,0,0,0,0,0,9.97
22/09/2018 00:15,0,0,0,0,0,9.97
22/09/2018 00:30,0,0,0,0,0,9.97
22/09/2018 00:45,0,0,0,0,0,9.97
22/09/2018 01:00,0,0,0,0,0,9.97
22/09/2018 01:15,0,0,0,0,0,9.97
22/09/2018 01:30,0,0,0,0,0,9.97
22/09/2018 01:45,0,0,0,0,0,9.97
22/09/2018 02:00,0,0,0,0,0,9.97
22/09/2018 02:15,0,0,0,0,0,9.97
22/09/2018 02:30,0,0,0,0,0,9.97
22/09/2018 02:45,0,0,0,0,0,9.97
22/09/2018 03:00,0,0,0,0,0,9.97
22/09/2018 03:15,0,0,0,0,0,9.97
22/09/2018 03:30,0,0,0,0,0,9.97
22/09/2018 03:45,0,0,0,0,0,9.97
22/09/2018 04:00,0,0,0,0,0,9.97
22/09/2018 04:15,0,0,0,0,0,9.97
22/09/2018 04:30,0,0,0,0,0,9.97
22/09/2018 04:45,0,0,0,0,0,9.97
22/09/2018 05:00,0,0,0,0,0,9.97
22/09/2018 05:15,0,0,0,0,0,9.97
22/09/2018 05:30,0,0,0,0,0,9.97
22/09/2018 05:45,0,0,0,0,0,9.97
22/09/2018 06:00,0,0,0,0,0,9.97
22/09/2018 06:15,0,0,0,0,0,9.97
22/09/2018 06:30,0,0,0,0,0,9.97
22/09/2018 06:45,0,0,0,0,0,9.97
22/09/2018 07:00,0,0,0,0,0,9.97
22/09/2018 07:15,0,0,0,0,0,9.97
22/09/2018 07:30,0.03,0.03,0.03,0,0,9.97
22/09/2018 07:45,0.12,0.13,0.12,0.07,0.11,9.97
22/09/2018 08:00,0.25,0.28,0.25,0.25,0.23,9.97
22/09/2018 08:15,0.46,0.52,0.46,0.5,0.36,9.97
22/09/2018 08:30,0.71,0.79,0.69,0.44,0.53,9.97
22/09/2018 08:45,0.96,1.06,0.94,0.83,0.83,9.97
22/09/2018 09:00,1.21,1.33,1.17,1.06,1.28,9.97
22/09/2018 09:15,1.46,1.6,1.4,1.4,1.64,9.97
22/09/2018 09:30,1.69,1.87,1.62,1.69,2.02,9.97
22/09/2018 09:45,1.89,2.11,1.84,1.83,2.11,9.97
22/09/2018 10:00,2.07,2.34,2.05,1.91,2.17,9.97
22/09/2018 10:15,2.23,2.55,2.25,1.88,2.15,9.97
22/09/2018 10:30,2.36,2.76,2.44,2.09,2.54,9.97
22/09/2018 10:45,2.48,2.97,2.63,2.67,3.43,9.97
22/09/2018 11:00,2.29,3.15,2.82,3.02,3.8,9.97
22/09/2018 11:15,2.37,3.34,2.99,3.32,3.54,9.97
22/09/2018 11:30,2.43,3.48,3.13,3.25,3.1,9.97
22/09/2018 11:45,2.48,3.6,3.25,2.96,3.31,9.97
22/09/2018 12:00,2.51,3.69,3.35,2.86,3.8,9.97
22/09/2018 12:15,2.55,3.76,3.43,2.77,3.32,9.97
22/09/2018 12:30,2.54,3.78,3.5,2.68,3.02,9.97
22/09/2018 12:45,2.46,3.76,3.54,2.48,2.46,9.97
22/09/2018 13:00,2.35,3.71,3.58,2.44,1.82,9.97
22/09/2018 13:15,2.23,3.65,3.59,1.49,1.58,9.97
22/09/2018 13:30,2.1,3.59,3.59,1.62,1.6,9.97
22/09/2018 13:45,1.97,3.52,3.58,1.66,1.69,9.97
22/09/2018 14:00,1.62,3.44,3.55,1.86,2.01,9.97
22/09/2018 14:15,1.51,3.34,3.5,1.52,1.69,9.97
22/09/2018 14:30,1.4,3.22,3.43,1.07,1.17,9.97
22/09/2018 14:45,1.3,3.1,3.35,0.76,0.95,9.97
22/09/2018 15:00,1.2,2.98,3.25,0.85,0.91,9.97
22/09/2018 15:15,1.1,2.84,3.13,1.1,1.07,9.97
22/09/2018 15:30,1.02,2.69,3,1.1,1.09,9.97
22/09/2018 15:45,0.95,2.54,2.86,0.78,1.05,9.97
22/09/2018 16:00,1.05,2.38,2.71,0.81,,9.97
22/09/2018 16:15,0.96,2.21,2.55,1.25,,9.97
22/09/2018 16:30,0.86,2.04,2.39,0.89,,9.97
22/09/2018 16:45,0.77,1.86,2.19,0.55,,9.97
22/09/2018 17:00,0.67,1.66,1.97,0.38,,9.97
22/09/2018 17:15,0.57,1.47,1.74,0.42,,9.97
22/09/2018 17:30,0.47,1.27,1.51,0.24,,9.97
22/09/2018 17:45,0.38,1.07,1.27,0.22,,9.97
22/09/2018 18:00,0.3,0.86,1.02,0.25,,9.97
22/09/2018 18:15,0.22,0.66,0.79,0.23,,9.97
22/09/2018 18:30,0.15,0.46,0.56,0.18,0.22,9.97
22/09/2018 18:45,0.1,0.28,0.35,0.12,0.1,9.97
22/09/2018 19:00,0.05,0.14,0.18,0.06,,9.97
22/09/2018 19:15,0.02,0.05,0.07,0.02,,9.97
22/09/2018 19:30,0,0.01,0.01,0,,9.97
22/09/2018 19:45,0,0,0,0,0,9.97
22/09/2018 20:00,0,0,0,0,0,9.97
22/09/2018 20:15,0,0,0,0,0,9.97
22/09/2018 20:30,0,0,0,0,0,9.97
22/09/2018 20:45,0,0,0,0,0,9.97
22/09/2018 21:00,0,0,0,0,0,9.97
22/09/2018 21:15,0,0,0,0,0,9.97
22/09/2018 21:30,0,0,0,0,0,9.97
22/09/2018 21:45,0,0,0,0,0,9.97
22/09/2018 22:00,0,0,0,0,0,9.97
22/09/2018 22:15,0,0,0,0,0,9.97
22/09/2018 22:30,0,0,0,0,0,9.97
22/09/2018 22:45,0,0,0,0,0,9.97
22/09/2018 23:00,0,0,0,0,0,9.97
22/09/2018 23:15,0,0,0,0,0,9.97
22/09/2018 23:30,0,0,0,0,0,9.97
22/09/2018 23:45,0,0,0,0,0,9.97
23/09/2018 00:00,0,0,0,0,0,9.97
23/09/2018 00:15,0,0,0,0,0,9.97
23/09/2018 00:30,0,0,0,0,0,9.97
23/09/2018 00:45,0,0,0,0,0,9.97
23/09/2018 01:00,0,0,0,0,0,9.97
23/09/2018 01:15,0,0,0,0,0,9.97
23/09/2018 01:30,0,0,0,0,0,9.97
23/09/2018 01:45,0,0,0,0,0,9.97
23/09/2018 02:00,0,0,0,0,0,9.97
23/09/2018 02:15,0,0,0,0,0,9.97
23/09/2018 02:30,0,0,0,0,0,9.97
23/09/2018 02:45,0,0,0,0,0,9.97
23/09/2018 03:00,0,0,0,0,,9.97
23/09/2018 03:15,0,0,0,0,,9.97
23/09/2018 03:30,0,0,0,0,,9.97
23/09/2018 03:45,0,0,0,0,,9.97
23/09/2018 04:00,0,0,0,0,,9.97
23/09/2018 04:15,0,0,0,0,,9.97
23/09/2018 04:30,0,0,0,0,,9.97
23/09/2018 04:45,0,0,0,0,,9.97
23/09/2018 05:00,0,0,0,0,,9.97
23/09/2018 05:15,0,0,0,0,,9.97
23/09/2018 05:30,0,0,0,0,,9.97
23/09/2018 05:45,0,0,0,0,,9.97
23/09/2018 06:00,0,0,0,0,,9.97
23/09/2018 06:15,0,0,0,0,,9.97
23/09/2018 06:30,0,0,0,0,,9.97
23/09/2018 06:45,0,0,0,0,,9.97
23/09/2018 07:00,0,0,0,0,,9.97
23/09/2018 07:15,0,0,0,0,,9.97
23/09/2018 07:30,0,0.01,0.01,0,,9.97
23/09/2018 07:45,0.02,0.03,0.05,0,,9.97
23/09/2018 08:00,0.03,0.05,0.13,0.05,0.06,9.97
23/09/2018 08:15,0.05,0.09,0.26,0.08,0.09,9.97
23/09/2018 08:30,0.08,0.14,0.4,0.23,0.21,9.97
23/09/2018 08:45,0.11,0.19,0.55,0.25,0.25,9.97
23/09/2018 09:00,0.14,0.25,0.72,0.33,0.32,9.97
23/09/2018 09:15,0.17,0.3,0.89,0.39,0.31,9.97
23/09/2018 09:30,0.2,0.35,1.07,0.54,0.52,9.97
23/09/2018 09:45,0.23,0.4,1.28,0.74,0.64,9.97
23/09/2018 10:00,0.25,0.44,1.48,0.59,0.62,9.97
23/09/2018 10:15,0.27,0.47,1.68,0.77,0.77,9.97
23/09/2018 10:30,0.29,0.49,1.88,1.18,0.98,9.97
23/09/2018 10:45,0.31,0.5,2.03,0.79,0.94,9.97
23/09/2018 11:00,0.74,0.5,2.19,0.93,0.84,9.97
23/09/2018 11:15,0.74,0.5,2.36,1.03,0.78,9.97
23/09/2018 11:30,0.73,0.5,2.51,0.66,0.85,9.97
23/09/2018 11:45,0.73,0.5,2.65,0.35,0.62,9.97
23/09/2018 12:00,0.72,0.49,2.78,1.23,0.49,9.97
23/09/2018 12:15,0.72,0.48,2.9,0.42,0.52,9.97
23/09/2018 12:30,0.72,0.47,3,0.8,0.79,9.97
23/09/2018 12:45,0.73,0.47,3.09,0.57,0.87,9.97
23/09/2018 13:00,0.75,0.47,3.17,0.7,0.53,9.97
23/09/2018 13:15,0.76,0.47,3.25,0.8,0.47,9.97
23/09/2018 13:30,0.77,0.47,3.3,0.78,0.75,9.97
23/09/2018 13:45,0.79,0.47,3.36,0.89,0.85,9.97
23/09/2018 14:00,0.8,0.47,3.4,0.92,0.82,9.97
23/09/2018 14:15,0.81,0.47,3.43,1.05,0.65,9.97
23/09/2018 14:30,0.83,0.48,3.45,1.15,0.88,9.97
23/09/2018 14:45,0.85,0.49,3.45,1.5,1.02,9.97
23/09/2018 15:00,0.85,0.51,3.44,1.75,0.99,9.97
23/09/2018 15:15,0.84,0.52,3.41,2.12,0.88,9.97
23/09/2018 15:30,0.79,0.52,3.33,1.98,0.89,9.97
23/09/2018 15:45,0.73,0.51,3.2,1.55,0.76,9.97
23/09/2018 16:00,1.57,0.49,3.06,1.11,0.9,9.97
23/09/2018 16:15,1.38,0.47,2.91,0.84,0.98,9.97
23/09/2018 16:30,1.21,0.44,2.72,0.65,0.84,9.97
23/09/2018 16:45,1.05,0.38,2.51,0.53,0.62,9.97
23/09/2018 17:00,0.9,0.33,2.27,0.4,0.52,9.97
23/09/2018 17:15,0.75,0.28,1.99,0.38,0.27,9.97
23/09/2018 17:30,0.62,0.24,1.7,0.14,0.18,9.97
23/09/2018 17:45,0.49,0.21,1.4,0.15,0.17,9.97
23/09/2018 18:00,0.38,0.17,1.12,0.27,0.28,9.97
23/09/2018 18:15,0.27,0.13,0.84,0.2,0.29,9.97
23/09/2018 18:30,0.18,0.1,0.58,0.24,0.25,9.97
23/09/2018 18:45,0.11,0.07,0.35,0.2,0.16,9.97
23/09/2018 19:00,0.06,0.04,0.17,0.08,0.08,9.97
23/09/2018 19:15,0.02,0.01,0.05,0.02,0.01,9.97
23/09/2018 19:30,0,0,0.01,0,0,9.97
23/09/2018 19:45,0,0,0,0,0,9.97
23/09/2018 20:00,0,0,0,0,0,9.97
23/09/2018 20:15,0,0,0,0,0,9.97
23/09/2018 20:30,0,0,0,0,0,9.97
23/09/2018 20:45,0,0,0,0,0,9.97
23/09/2018 21:00,0,0,0,0,0,9.97
23/09/2018 21:15,0,0,0,0,0,9.97
23/09/2018 21:30,0,0,0,0,0,9.97
23/09/2018 21:45,0,0,0,0,0,9.97
23/09/2018 22:00,0,0,0,0,0,9.97
23/09/2018 22:15,0,0,0,0,0,9.97
23/09/2018 22:30,0,0,0,0,0,9.97
23/09/2018 22:45,0,0,0,0,0,9.97
23/09/2018 23:00,0,0,0,0,0,9.97
23/09/2018 23:15,0,0,0,0,0,9.97
23/09/2018 23:30,0,0,0,0,0,9.97
23/09/2018 23:45,0,0,0,0,0,9.97
24/09/2018 00:00,0,0,0,0,0,9.97
24/09/2018 00:15,0,0,0,0,0,9.97
24/09/2018 00:30,0,0,0,0,0,9.97
24/09/2018 00:45,0,0,0,0,0,9.97
24/09/2018 01:00,0,0,0,0,0,9.97
24/09/2018 01:15,0,0,0,0,0,9.97
24/09/2018 01:30,0,0,0,0,0,9.97
24/09/2018 01:45,0,0,0,0,0,9.97
24/09/2018 02:00,0,0,0,0,0,9.97
24/09/2018 02:15,0,0,0,0,0,9.97
24/09/2018 02:30,0,0,0,0,0,9.97
24/09/2018 02:45,0,0,0,0,0,9.97
24/09/2018 03:00,0,0,0,0,0,9.97
24/09/2018 03:15,0,0,0,0,0,9.97
24/09/2018 03:30,0,0,0,0,0,9.97
24/09/2018 03:45,0,0,0,0,0,9.97
24/09/2018 04:00,0,0,0,0,0,9.97
24/09/2018 04:15,0,0,0,0,0,9.97
24/09/2018 04:30,0,0,0,0,0,9.97
24/09/2018 04:45,0,0,0,0,0,9.97
24/09/2018 05:00,0,0,0,0,0,9.97
24/09/2018 05:15,0,0,0,0,0,9.97
24/09/2018 05:30,0,0,0,0,0,9.97
24/09/2018 05:45,0,0,0,0,0,9.97
24/09/2018 06:00,0,0,0,0,0,9.97
24/09/2018 06:15,0,0,0,0,0,9.97
24/09/2018 06:30,0,0,0,0,0,9.97
24/09/2018 06:45,0,0,0,0,0,9.97
24/09/2018 07:00,0,0,0,0,0,9.97
24/09/2018 07:15,0,0,0,0,0,9.97
24/09/2018 07:30,0.02,0.02,0.02,0,0,9.97
24/09/2018 07:45,0.11,0.1,0.09,0.08,0.12,9.97
24/09/2018 08:00,0.28,0.26,0.21,0.27,0.33,9.97
24/09/2018 08:15,0.55,0.51,0.4,0.51,0.59,9.97
24/09/2018 08:30,0.87,0.82,0.63,0.74,0.91,9.97
24/09/2018 08:45,1.2,1.12,0.89,1.09,1.29,9.97
24/09/2018 09:00,1.55,1.44,1.16,1.42,1.46,9.97
24/09/2018 09:15,1.89,1.75,1.4,1.76,1.87,9.97
24/09/2018 09:30,2.22,2.06,1.64,2.18,2.4,9.97
24/09/2018 09:45,2.58,2.37,1.9,2.52,2.9,9.97
24/09/2018 10:00,2.9,2.65,2.13,2.95,3.34,9.97
24/09/2018 10:15,3.17,2.92,2.33,3.4,3.38,9.97
24/09/2018 10:30,3.42,3.19,2.51,3.32,3.44,9.97
24/09/2018 10:45,3.65,3.43,2.7,3.63,3.6,9.97
24/09/2018 11:00,3.72,3.64,2.89,3.62,3.48,9.97
24/09/2018 11:15,3.91,3.86,3.06,3.67,3.47,9.97
24/09/2018 11:30,4.08,4.05,3.23,3.73,2.93,9.97
24/09/2018 11:45,4.24,4.21,3.38,3.87,3,9.97
24/09/2018 12:00,4.38,4.34,3.51,4.18,2.76,9.97
24/09/2018 12:15,4.5,4.45,3.62,3.33,2.85,9.97
24/09/2018 12:30,4.61,4.53,3.72,3.34,3.33,9.97
24/09/2018 12:45,4.7,4.61,3.78,3.74,3.7,9.97
24/09/2018 13:00,4.78,4.67,3.83,5.36,4.9,9.97
24/09/2018 13:15,4.82,4.69,3.86,4.45,5.21,9.97
24/09/2018 13:30,4.86,4.7,3.87,5.76,5.25,9.97
24/09/2018 13:45,4.88,4.7,3.85,5.81,5.22,9.97
24/09/2018 14:00,4.56,4.68,3.82,4.28,4.84,9.97
24/09/2018 14:15,4.54,4.64,3.76,6.22,4.28,9.97
24/09/2018 14:30,4.5,4.6,3.7,2.81,4.07,9.97
24/09/2018 14:45,4.42,4.55,3.63,3.79,3.87,9.97
24/09/2018 15:00,4.32,4.47,3.53,2.57,4.01,9.97
24/09/2018 15:15,4.21,4.35,3.39,2.84,3.81,9.97
24/09/2018 15:30,4.07,4.23,3.25,4.64,3.99,9.97
24/09/2018 15:45,3.92,4.09,3.11,4.44,3.5,9.97
24/09/2018 16:00,3.55,3.91,2.96,2.27,3.17,9.97
24/09/2018 16:15,3.37,3.69,2.78,3.39,3.08,9.97
24/09/2018 16:30,3.17,3.46,2.58,3.14,2.71,9.97
24/09/2018 16:45,2.94,3.18,2.34,3.19,2.48,9.97
24/09/2018 17:00,2.68,2.88,2.08,1.65,2.4,9.97
24/09/2018 17:15,2.4,2.54,1.83,2.31,2.28,9.97
24/09/2018 17:30,2.09,2.19,1.57,2.07,2.03,9.97
24/09/2018 17:45,1.76,1.82,1.28,1.65,1.54,9.97
24/09/2018 18:00,1.42,1.47,1,1.27,1.27,9.97
24/09/2018 18:15,1.08,1.1,0.75,0.91,0.97,9.97
24/09/2018 18:30,0.75,0.76,0.52,0.65,0.62,9.97
24/09/2018 18:45,0.44,0.45,0.3,0.35,0.36,9.97
24/09/2018 19:00,0.2,0.21,0.14,0.16,0.16,9.97
24/09/2018 19:15,0.06,0.06,0.04,0.06,0.04,9.97
24/09/2018 19:30,0.01,0.01,0,0.01,0,9.97
24/09/2018 19:45,0,0,0,0,0,9.97
24/09/2018 20:00,0,0,0,0,0,9.97
24/09/2018 20:15,0,0,0,0,0,9.97
24/09/2018 20:30,0,0,0,0,0,9.97
24/09/2018 20:45,0,0,0,0,0,9.97
24/09/2018 21:00,0,0,0,0,0,9.97
24/09/2018 21:15,0,0,0,0,0,9.97
24/09/2018 21:30,0,0,0,0,0,9.97
24/09/2018 21:45,0,0,0,0,0,9.97
24/09/2018 22:00,0,0,0,0,0,9.97
24/09/2018 22:15,0,0,0,0,0,9.97
24/09/2018 22:30,0,0,0,0,0,9.97
24/09/2018 22:45,0,0,0,0,0,9.97
24/09/2018 23:00,0,0,0,0,0,9.97
24/09/2018 23:15,0,0,0,0,0,9.97
24/09/2018 23:30,0,0,0,0,0,9.97
24/09/2018 23:45,0,0,0,0,0,9.97
25/09/2018 00:00,0,0,0,0,0,9.97
25/09/2018 00:15,0,0,0,0,0,9.97
25/09/2018 00:30,0,0,0,0,0,9.97
25/09/2018 00:45,0,0,0,0,0,9.97
25/09/2018 01:00,0,0,0,0,0,9.97
25/09/2018 01:15,0,0,0,0,0,9.97
25/09/2018 01:30,0,0,0,0,0,9.97
25/09/2018 01:45,0,0,0,0,0,9.97
25/09/2018 02:00,0,0,0,0,0,9.97
25/09/2018 02:15,0,0,0,0,0,9.97
25/09/2018 02:30,0,0,0,0,0,9.97
25/09/2018 02:45,0,0,0,0,0,9.97
25/09/2018 03:00,0,0,0,0,0,9.97
25/09/2018 03:15,0,0,0,0,0,9.97
25/09/2018 03:30,0,0,0,0,0,9.97
25/09/2018 03:45,0,0,0,0,0,9.97
25/09/2018 04:00,0,0,0,0,0,9.97
25/09/2018 04:15,0,0,0,0,0,9.97
25/09/2018 04:30,0,0,0,0,0,9.97
25/09/2018 04:45,0,0,0,0,0,9.97
25/09/2018 05:00,0,0,0,0,0,9.97
25/09/2018 05:15,0,0,0,0,0,9.97
25/09/2018 05:30,0,0,0,0,0,9.97
25/09/2018 05:45,0,0,0,0,0,9.97
25/09/2018 06:00,0,0,0,0,0,9.97
25/09/2018 06:15,0,0,0,0,0,9.97
25/09/2018 06:30,0,0,0,0,0,9.97
25/09/2018 06:45,0,0,0,0,0,9.97
25/09/2018 07:00,0,0,0,0,0,9.97
25/09/2018 07:15,0,0,0,0,0,9.97
25/09/2018 07:30,0.02,0.02,0.01,0,0,9.97
25/09/2018 07:45,0.12,0.12,0.06,0.11,0.14,9.97
25/09/2018 08:00,0.35,0.34,0.15,0.37,0.34,9.97
